TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
81.8798559569576,6,39868.5459383689,28.6821480329885,971.9204748155,991.137980110542,33.7876581029777,0.00706345179174048,471.176429726206,-0.0363132828478648,0.642748915733312,0.643292112828448,39625.7117452001,88.8964599609375,563.243685578142,179.512078927611,326.06961063154,1918.44505482005
82.1198559569574,6,40101.5095632475,30.2826558401983,969.850675057216,989.095577183539,33.7876581029777,0.00681063237431534,453.135743502009,-0.0367088528203689,0.621674255200561,0.622267677924059,39859.0400710376,88.9248413085938,563.243685578142,179.525068003649,326.06961063154,1918.44505482005
82.3598559569572,6,40333.9769722785,31.8344752917841,967.782931734569,987.055326359079,33.7876581029777,0.00656938919247021,435.846233045229,-0.0370981761615287,0.601557917700051,0.602141260007882,40091.8777971898,88.9521209716797,563.243685578142,179.537526227761,326.06961063154,1918.44505482005
82.599855956957,6,40565.9486504036,33.3785989497855,965.717215602797,985.01719954314,33.7876581029777,0.00633882422796262,419.252373431556,-0.0374577531667283,0.582341320693186,0.583194579315418,40324.2261013885,88.9785247802734,563.243685578142,179.549477695332,326.06961063154,1918.44505482005
82.8398559569567,6,40797.4250755662,34.8944099433439,963.653498001518,982.98116920348,33.7876581029777,0.00611848371323832,403.300418585951,-0.0378081835813806,0.563993904545837,0.565002055947376,40556.0662381224,89.0041839599609,563.243685578142,179.560945624587,326.06961063154,1918.44505482005
83.0798559569565,6,41028.4067193867,36.4255044766152,961.59175118224,980.947208683866,33.7876581029777,0.00590811359309663,388.101376222878,-0.0381570762008744,0.546494251014484,0.547486368221762,40787.4212588096,89.0289276123047,563.243685578142,179.571952720813,326.06961063154,1918.44505482005
83.3198559569563,6,41258.8940463364,37.897701391918,959.531943033513,978.915287062362,33.7876581029777,0.00570948612067179,374.347337010019,-0.0385085836197906,0.529782842634268,0.530873868862895,41018.2732000384,89.0528594970703,563.243685578142,179.582537158818,326.06961063154,1918.44505482005
83.5598559569561,6,41488.8875117104,39.3828029075993,957.474035087825,976.885367174671,33.7876581029777,0.00552278927124847,361.002744205312,-0.038858361309606,0.513812714340363,0.514819237056228,41248.6400369646,89.0762145996094,563.243685578142,179.592723890525,326.06961063154,1918.44505482005
83.7998559569559,6,41718.3875631647,40.8294220547087,955.417999641468,974.857422416891,33.7876581029777,0.00534711394188551,348.022995730246,-0.0391831538562256,0.498581140739473,0.499745984398555,41478.5061503477,89.09873046875,563.243685578142,179.602528342856,326.06961063154,1918.44505482005
84.0398559569556,6,41947.3946430581,42.2410140251968,953.363816801665,972.831433847568,33.7876581029777,0.00518023057840531,335.363398636159,-0.0394789337314828,0.484018393400993,0.485164233318746,41707.8813092992,89.1204132080078,563.243685578142,179.611964504045,326.06961063154,1918.44505482005
84.2798559569554,6,42175.9091890458,43.6354987722816,951.311468002675,970.807383822984,33.7876581029777,0.00501952233764206,323.065865424423,-0.039770131868201,0.470158760161403,0.47138528575539,41936.7620018592,89.1415771484375,563.243685578142,179.62104582365,326.06961063154,1918.44505482005
84.5198559569552,6,42403.9316342258,44.9890875008117,949.260934523522,968.785254545083,33.7876581029777,0.00486491762199136,311.193469184726,-0.0400605581800644,0.456898646281681,0.458296808238252,42165.1669816067,89.1622955322266,563.243685578142,179.629787606711,326.06961063154,1918.44505482005
84.759855956955,6,42631.4624079367,46.3569512099105,947.212196548818,966.765027147886,33.7876581029777,0.00471647300579035,299.734340403137,-0.040348285909018,0.44425557325292,0.445789605790249,42393.0595319531,89.1823181152344,563.243685578142,179.638204944279,326.06961063154,1918.44505482005
84.9998559569548,6,42858.5019339046,47.6549652468449,945.165234493924,964.74668299334,33.7876581029777,0.00457434111493346,288.677421076092,-0.0406137129585511,0.432164634445933,0.433780217610052,42620.4646573483,89.2017364501953,563.243685578142,179.646312230949,326.06961063154,1918.44505482005
85.2398559569546,6,43085.0506312874,48.9385987793788,943.1200294886,962.730204153762,33.7876581029777,0.00443838392180411,278.010667160314,-0.0408814651436705,0.420654208884629,0.422218253816595,42847.3850947421,89.2207122802734,563.243685578142,179.654123113841,326.06961063154,1918.44505482005
85.4798559569543,6,43311.1089146139,50.2075887554475,941.076563410361,960.715573441147,33.7876581029777,0.00430829420911705,267.72345304719,-0.0411257391989459,0.409682240837998,0.411374271867109,43073.8071763913,89.23916015625,563.243685578142,179.661650532813,326.06961063154,1918.44505482005
85.7198559569541,6,43536.6771942797,51.4336835316934,939.034818882648,958.702774395553,33.7876581029777,0.00418376649380432,257.804104189525,-0.0413844632311818,0.399206943413493,0.400728420819407,43299.746139567,89.2568481445312,563.243685578142,179.668906750426,326.06961063154,1918.44505482005
85.9598559569539,6,43761.755877701,52.644679327217,936.994779230946,956.691791247825,33.7876581029777,0.00406451073258782,248.242072032961,-0.0416204917902662,0.389205137646515,0.390844356397351,43525.1781577003,89.2742431640625,563.243685578142,179.675903393591,326.06961063154,1918.44505482005
86.1998559569537,6,43986.3453672913,53.8359522451473,934.956428372438,954.682608821765,33.7876581029777,0.00395024574463241,239.02638567049,-0.041865301623905,0.379660893353895,0.381575798793547,43750.1340945625,89.2912109375,563.243685578142,179.682651459948,326.06961063154,1918.44505482005
86.4398559569535,6,44210.4460618476,54.9836304073122,932.919750891767,952.675212599061,33.7876581029777,0.00384071030819825,230.14664800383,-0.0420949288012613,0.370581134589979,0.37217570389365,43974.6069208507,89.3078338623047,563.243685578142,179.689161354613,326.06961063154,1918.44505482005
86.6798559569532,6,44434.0583564396,56.0921327900904,930.884731964681,950.669588641318,33.7876581029777,0.00373565579309071,221.592071581617,-0.0423044121126205,0.36189883589492,0.363727912221413,44198.5907804261,89.3238159179687,563.243685578142,179.695442923411,326.06961063154,1918.44505482005
86.919855956953,6,44657.1826433485,57.1804444774318,928.851357312789,948.665723556312,33.7876581029777,0.00363484308387818,213.352474410077,-0.0425184385938618,0.353636806431132,0.355734113671779,44422.082940945,89.3395965576172,563.243685578142,179.701505468807,326.06961063154,1918.44505482005
87.1598559569528,6,44879.8193110905,58.2530324621127,926.819613198572,946.663604488755,33.7876581029777,0.00353804212481021,205.417717505,-0.0427294041452833,0.34575207124543,0.34783211089762,44645.0794987249,89.3550323486328,563.243685578142,179.707357822982,326.06961063154,1918.44505482005
87.3998559569526,6,45101.9687448024,59.3336685787151,924.789486432068,944.663219113361,33.7876581029777,0.00344503081374721,197.777639657112,-0.0429464626603425,0.338242268657624,0.340158081588594,44867.5890497806,89.3698822021484,563.243685578142,179.713008329166,326.06961063154,1918.44505482005
87.6398559569524,6,45323.6313264869,60.3180736457367,922.760964275904,942.664555567814,33.7876581029777,0.00335561810841878,190.422512009456,-0.0431478370569225,0.331100800033946,0.333300806088718,45089.613549672,89.3844909667969,563.243685578142,179.718464905571,326.06961063154,1918.44505482005
87.8798559569522,6,45544.8074357578,61.3103712697932,920.734034409992,940.667602406107,33.7876581029777,0.00326960626704543,183.342631947278,-0.0433662551117103,0.324291453555507,0.326422846511308,45311.1635473559,89.3988067626953,563.243685578142,179.723735062121,326.06961063154,1918.44505482005
88.1198559569519,6,45765.4974488225,62.2867239142136,918.708684943773,938.672348595156,33.7876581029777,0.00318683011328799,176.528141830149,-0.0435332803019821,0.317791670484728,0.320127727604398,45532.2101384393,89.4126617431641,563.243685578142,179.728825924696,326.06961063154,1918.44505482005
88.3598559569517,6,45985.7017385739,63.2187927916751,916.684904390168,936.678783514892,33.7876581029777,0.00310711786149094,169.970024010221,-0.0437045002085282,0.311602434907353,0.314018075556639,45752.7720751816,89.4264831542969,563.243685578142,179.733744246706,326.06961063154,1918.44505482005
88.5998559569515,6,46205.4206760891,64.1065331003753,914.662681640093,934.686896924886,33.7876581029777,0.00303031779716541,163.658613498529,-0.0438894938850594,0.305711748990367,0.308237287538647,45972.8575634076,89.4399841308594,563.243685578142,179.738496446812,326.06961063154,1918.44505482005
88.8398559569513,6,46424.6546300885,64.9782410988504,912.642005904612,932.696678897353,33.7876581029777,0.00295627283979103,157.58502816642,-0.0440916287227767,0.300097248933993,0.302791411242699,46192.4611349528,89.4530609130859,563.243685578142,179.743088627706,326.06961063154,1918.44505482005
89.0798559569511,6,46643.4039660554,65.8293912791887,910.622866741751,930.708119849008,33.7876581029777,0.00288486492261223,151.739979231007,-0.044257506368242,0.294765583443303,0.297120299059931,46411.5769326402,89.4661285400391,563.243685578142,179.747526592239,326.06961063154,1918.44505482005
89.3198559569508,6,46861.6690470369,66.6645291367536,908.605253998724,928.721210491274,33.7876581029777,0.00281595320800359,146.114788842023,-0.0444061603648573,0.289694524097423,0.292409997740988,46630.1998811293,89.4787414550781,563.243685578142,179.751815861559,326.06961063154,1918.44505482005
89.5598559569506,6,47079.4502332294,67.4552501512331,906.58915783217,926.735941841816,33.7876581029777,0.00274941992152147,140.700776862816,-0.0445645802652713,0.284886396115479,0.287682647987992,46848.3370130292,89.4911987304688,563.243685578142,179.75596168183,326.06961063154,1918.44505482005
89.7998559569504,6,47296.7478837811,68.2015884334931,904.574568668133,924.752305188109,33.7876581029777,0.00268514712718803,135.489157581012,-0.0447380852863782,0.280315552037344,0.283164715173163,47065.9918452273,89.5032257080078,563.243685578142,179.759969058481,326.06961063154,1918.44505482005
90.0398559569502,6,47513.5623550301,68.9557284421391,902.561477215268,922.770292108572,33.7876581029777,0.00262302808090657,130.471503272012,-0.044902602405028,0.2759425177743,0.279055890433889,47283.1792228029,89.5152709960937,563.243685578142,179.763842764587,326.06961063154,1918.44505482005
90.27985595695,6,47729.89400085,69.6654642259365,900.549874393926,920.789894394417,33.7876581029777,0.0025629631806627,125.639634164533,-0.0450544243779078,0.271807335229747,0.274888519352898,47499.8721951259,89.5273254394531,563.243685578142,179.767587330627,326.06961063154,1918.44505482005
90.5198559569498,6,47945.7431732164,70.3592069398418,898.539751370926,918.811104076489,33.7876581029777,0.00250485281727804,120.985148278621,-0.0452129950971939,0.267878205530379,0.270871844149184,47716.080919522,89.5390594482422,563.243685578142,179.77120707393,326.06961063154,1918.44505482005
90.7598559569495,6,48161.1102219139,71.0085837645286,896.531099538021,916.833913422875,33.7876581029777,0.00244861428396309,116.500119176244,-0.0453492331020317,0.264159879896552,0.267018389234472,47931.7999290206,89.5502716064453,563.243685578142,179.774706093364,326.06961063154,1918.44505482005
90.9998559569493,6,48375.995494876,71.6374483901318,894.523910548329,914.858314961417,33.7876581029777,0.0023941308174365,112.17653926997,-0.0454925332649292,0.260625723237574,0.264143409677603,48147.0483653891,89.5614654541016,563.243685578142,179.778088288603,326.06961063154,1918.44505482005
91.2398559569491,6,48590.3993381614,72.2220372192292,892.518176300194,912.884301458566,33.7876581029777,0.00234132675123762,108.00673558193,-0.0456342473621744,0.257277934574585,0.260941158623043,48361.8223241258,89.5725341796875,563.243685578142,179.78135735107,326.06961063154,1918.44505482005
91.4798559569489,6,48804.3220949914,72.7906745360512,890.513888835294,910.911865836137,33.7876581029777,0.00229011147496795,103.982848331364,-0.0457741276072321,0.254114577877314,0.257544492375051,48576.1077445605,89.5834777832031,563.243685578142,179.78451678527,326.06961063154,1918.44505482005
91.7198559569487,6,49017.7641075866,73.3671524675002,888.511040413872,908.941001237224,33.7876581029777,0.00224040710123685,100.097476193493,-0.0459130534759027,0.25111662829029,0.254411394658672,48789.9022835058,89.5941314697266,563.243685578142,179.787569910511,326.06961063154,1918.44505482005
91.9598559569484,6,49230.7257166991,73.899463831093,886.509623528087,906.971701038616,33.7876581029777,0.00219213541403844,96.3433334625707,-0.046073482092846,0.248277371373148,0.251551919222193,49003.22508315,89.6046325683594,563.243685578142,179.790519857547,326.06961063154,1918.44505482005
92.1998559569482,6,49443.207260585,74.3875896538473,884.509630797572,905.003958746144,33.7876581029777,0.00214523119902351,92.7185732469437,-0.0461975019449566,0.245615282928898,0.249206614872562,49216.0741918197,89.6150604248047,563.243685578142,179.793369651099,326.06961063154,1918.44505482005
92.439855956948,6,49655.2090759602,74.8553317720896,882.511054925146,903.03776796146,33.7876581029777,0.00209964932170269,89.2214776833606,-0.0463212737897913,0.243097807326322,0.246444171751287,49428.4273450782,89.6257843017578,563.243685578142,179.796122325643,326.06961063154,1918.44505482005
92.6798559569478,6,49866.7314978538,75.3072799132728,880.513888691505,901.073122362385,33.7876581029777,0.00205535744047269,85.8485296715837,-0.0464544397404624,0.240724266086198,0.244690304169416,49640.3064197269,89.6356903076172,563.243685578142,179.798780850051,326.06961063154,1918.44505482005
92.9198559569476,6,50077.7748588659,75.7152096210014,878.518124967042,899.11001571613,33.7876581029777,0.00201233253254147,82.5961592487579,-0.0465794028090841,0.238507333008141,0.24244143398561,49851.7246979527,89.6455444335938,563.243685578142,179.801348118508,326.06961063154,1918.44505482005
93.1598559569474,6,50288.3394907735,76.1028560016226,876.523756629873,897.148441821804,33.7876581029777,0.00197055966242146,79.4610064349459,-0.0467211058871005,0.236428425391386,0.239762143232706,50062.6446811889,89.6557373046875,563.243685578142,179.803826962922,326.06961063154,1918.44505482005
93.3998559569471,6,50498.4257239586,76.4510931000358,874.53077665702,895.188394573886,33.7876581029777,0.00193000184255515,76.4396807954224,-0.0468307174190887,0.234478795990146,0.2375482638603,50273.0839479607,89.6653625488281,563.243685578142,179.80622015045,326.06961063154,1918.44505482005
93.6398559569469,6,50708.0338862958,76.8028777513288,872.539178171048,893.229868013654,33.7876581029777,0.00189063244867456,73.5287366703271,-0.046952696950165,0.232674246044851,0.236228213795337,50483.0471876117,89.6747985839844,563.243685578142,179.808530374527,326.06961063154,1918.44505482005
93.8798559569467,6,50917.1643047353,77.1153051241887,870.548954356166,891.272856249402,33.7876581029777,0.0018524138413478,70.7249818329401,-0.0470761035943162,0.230999138860286,0.234565994697707,50692.5398700355,89.6845123291016,563.243685578142,179.810760274143,326.06961063154,1918.44505482005
94.1198559569465,6,51125.8173038448,77.4031471367986,868.560098375935,889.317353387973,33.7876581029777,0.00181533558480245,68.0251359593022,-0.0472151919555385,0.229449401202373,0.233732092581017,50901.5491065538,89.6940765380859,563.243685578142,179.812912426244,326.06961063154,1918.44505482005
94.3598559569463,6,51333.9932064431,77.651755110057,866.572603518364,887.363353660503,33.7876581029777,0.0017793696305497,65.4260497598634,-0.0473358827909778,0.228058901621804,0.232891900415978,51110.0846634537,89.7035003662109,563.243685578142,179.814989346149,326.06961063154,1918.44505482005
94.599855956946,6,51541.6923346453,77.9085417553595,864.586463205689,885.410851433007,33.7876581029777,0.00174448549941608,62.9244882891592,-0.0474509338013043,0.226790633161192,0.231204173200615,51318.1445882613,89.7123321533203,563.243685578142,179.816993488976,326.06961063154,1918.44505482005
